nstations,ndeliveries,ndrones,seed,algorithm,completion_time,mean_schedule_time,mean_flight_time,mean_swap_time,mean_load_unload_time,mean_waiting_time,mean_delivery_time,mean_schedule_distance,mean_schedule_energy,mean_number_swaps,drone_utilization_time,drone_utilization,total_number_parcel_handover,mean_number_parcel_handover,execution_time,perc_flight_time,perc_swap_time,perc_load_unload_time,perc_waiting_time,diff_demand-cons
20,10,6,19,GREEDY,9013.2845,4744.797,4628.1303,50,66.6667,0,3415.8204,32396.9123,1.1966,0.8333,4744.797,0.5264,0,0,2.312845166,0.975411656,0.010537859,0.014050485,0,0.6367
20,10,6,19,LOCALSEARCH-LB,6178.956,5028.2753,4894.9419,60,73.3333,0,3928.9579,34264.5935,1.3275,1,5028.2753,0.8138,1,0.1,10.00538391,0.973483274,0.011932521,0.014584186,0,0.6725
20,10,6,19,LOCALSEARCH-HC,6178.956,5028.2753,4894.9419,60,73.3333,0,3928.9579,34264.5935,1.3275,1,5028.2753,0.8138,1,0.1,3.120132113,0.973483274,0.011932521,0.014584186,0,0.6725
20,10,6,19,LOCALSEARCH-BFSOPT,6178.956,5436.9773,5179.0222,70,86.6667,101.2884,4174.1791,36253.1556,1.4015,1.1667,5335.6889,0.8635,3,0.3,12.55219136,0.952555421,0.012874801,0.015940236,0.018629543,0.7652
20,10,6,20,GREEDY,8409.2583,5241.3969,5064.7302,110,66.6667,0,3918.5831,35453.1113,1.9285,1.8333,5241.3969,0.6233,0,0,2.301969225,0.966293966,0.020986772,0.012719262,0,0.9048
20,10,6,20,LOCALSEARCH-LB,6183.8769,5635.8671,5370.6701,100,80,85.197,4155.2652,37594.6905,1.9568,1.6667,5550.6701,0.8976,2,0.2,13.27577326,0.952944774,0.017743499,0.014194799,0.015116929,0.7099
20,10,6,20,LOCALSEARCH-HC,6203.8769,5288.136,5094.8027,120,73.3333,0,3946.6266,35663.619,1.9313,2,5288.136,0.8524,1,0.1,4.416374956,0.96344018,0.022692306,0.013867514,0,1.0687
20,10,6,20,LOCALSEARCH-BFSOPT,6153.6127,5875.0276,5698.3609,110,66.6667,0,4485.8417,39888.5263,1.987,1.8333,5875.0276,0.9547,0,0,27.01193811,0.969929214,0.018723316,0.01134747,0,0.8463
20,10,6,21,GREEDY,11069.9896,7830.2787,7543.612,220,66.6667,0,5906.8647,52805.2841,3.2555,3.6667,7830.2787,0.7073,0,0,2.380121798,0.963389975,0.028096063,0.008513963,0,1.4112
20,10,6,21,LOCALSEARCH-LB,8625.7847,8004.1397,7710.8064,220,73.3333,0,6432.3063,53975.6446,3.2736,3.6667,8004.1397,0.9279,1,0.1,37.48778088,0.963352301,0.027485777,0.009161922,0,1.3931
20,10,6,21,LOCALSEARCH-HC,8625.7847,8004.1397,7710.8064,220,73.3333,0,6432.3063,53975.6446,3.2736,3.6667,8004.1397,0.9279,1,0.1,9.619019371,0.963352301,0.027485777,0.009161922,0,1.3931
20,10,6,21,LOCALSEARCH-BFSOPT,9187.1246,8559.0857,8157.22,230,80,91.8657,6807.5464,57100.5399,3.3679,3.8333,8467.22,0.9216,2,0.2,206.3573868,0.953048057,0.026872029,0.009346793,0.010733121,1.4654
20,10,6,22,GREEDY,7821.3722,6440.0638,6253.3971,120,66.6667,0,4767.202,43773.78,2.1578,2,6440.0638,0.8234,0,0,2.330367167,0.971014775,0.018633356,0.010351869,0,0.8422
20,10,6,22,LOCALSEARCH-LB,7476.7172,6512.6124,6335.9458,110,66.6667,0,4810.7312,44351.6205,2.1654,1.8333,6512.6124,0.8711,0,0,8.275402987,0.972873159,0.016890303,0.010236553,0,0.6679
20,10,6,22,LOCALSEARCH-HC,7476.7172,6512.6124,6335.9458,110,66.6667,0,4810.7312,44351.6205,2.1654,1.8333,6512.6124,0.8711,0,0,3.817009505,0.972873159,0.016890303,0.010236553,0,0.6679
20,10,6,22,LOCALSEARCH-BFSOPT,7476.7172,6512.6124,6335.9458,110,66.6667,0,4810.7312,44351.6205,2.1654,1.8333,6512.6124,0.8711,0,0,5.847903521,0.972873159,0.016890303,0.010236553,0,0.6679
20,10,6,23,GREEDY,7956.3916,5101.7453,4945.0786,90,66.6667,0,3842.6333,34615.5503,1.5085,1.5,5101.7453,0.6412,0,0,2.296403425,0.969291548,0.017641022,0.01306743,0,0.9915
20,10,6,23,LOCALSEARCH-LB,7936.3916,5708.3988,5016.7265,80,80,531.6723,4206.6255,35117.0857,1.5161,1.3333,5176.7265,0.6523,2,0.2,3.153274812,0.87883252,0.014014438,0.014014438,0.093138605,0.8172
20,10,6,23,LOCALSEARCH-HC,7936.3916,5708.3988,5016.7265,80,80,531.6723,4206.6255,35117.0857,1.5161,1.3333,5176.7265,0.6523,2,0.2,3.222875581,0.87883252,0.014014438,0.014014438,0.093138605,0.8172
20,10,6,23,LOCALSEARCH-BFSOPT,7936.3916,5708.3988,5016.7265,80,80,531.6723,4206.6255,35117.0857,1.5161,1.3333,5176.7265,0.6523,2,0.2,3.174149464,0.87883252,0.014014438,0.014014438,0.093138605,0.8172
20,10,6,24,GREEDY,8278.2135,5405.0995,5248.4328,90,66.6667,0,4046.5866,36739.0297,1.7765,1.5,5405.0995,0.6529,0,0,2.316717612,0.97101502,0.016650942,0.012334038,0,0.7235
20,10,6,24,LOCALSEARCH-LB,6690.4924,5783.0286,5626.362,90,66.6667,0,4426.4162,39384.5337,1.8114,1.5,5783.0286,0.8644,0,0,6.676736501,0.972909247,0.01556278,0.011527991,0,0.6886
20,10,6,24,LOCALSEARCH-HC,6690.4924,5783.0286,5626.362,90,66.6667,0,4426.4162,39384.5337,1.8114,1.5,5783.0286,0.8644,0,0,3.457085884,0.972909247,0.01556278,0.011527991,0,0.6886
20,10,6,24,LOCALSEARCH-BFSOPT,6690.4924,5783.0286,5626.362,90,66.6667,0,4426.4162,39384.5337,1.8114,1.5,5783.0286,0.8644,0,0,7.066546237,0.972909247,0.01556278,0.011527991,0,0.6886
20,10,6,25,GREEDY,9713.2399,6766.0261,6609.3594,90,66.6667,0,5283.0561,46265.5159,1.8183,1.5,6766.0261,0.6966,0,0,2.320634699,0.976845094,0.013301752,0.009853154,0,0.6817
20,10,6,25,LOCALSEARCH-LB,8378.6424,7890.4743,7583.7567,120,86.6667,100.0509,6289.9017,53086.2968,1.9359,2,7790.4234,0.9298,3,0.3,13.62655991,0.961128116,0.015208211,0.010983712,0.01267996,1.0641
20,10,6,25,LOCALSEARCH-HC,8378.6424,7890.4743,7583.7567,120,86.6667,100.0509,6289.9017,53086.2968,1.9359,2,7790.4234,0.9298,3,0.3,4.924220961,0.961128116,0.015208211,0.010983712,0.01267996,1.0641
20,10,6,25,LOCALSEARCH-BFSOPT,8398.6424,7411.644,7231.644,100,80,0,5833.3623,50621.5083,1.9238,1.6667,7411.644,0.8825,2,0.2,19.73111488,0.97571389,0.013492283,0.010793827,0,0.7429
20,10,6,26,GREEDY,8164.6377,5499.7674,5333.1007,100,66.6667,0,4375.1482,37331.7049,1.8845,1.6667,5499.7674,0.6736,0,0,2.343864925,0.969695682,0.018182587,0.012121731,0,0.7822
20,10,6,26,LOCALSEARCH-LB,6304.4517,5749.7048,5556.3714,120,73.3333,0,4525.1107,38894.6001,1.9565,2,5749.7048,0.912,1,0.1,12.72687511,0.966375074,0.020870637,0.012754272,0,1.0435
20,10,6,26,LOCALSEARCH-HC,6304.4517,5749.7048,5556.3714,120,73.3333,0,4525.1107,38894.6001,1.9565,2,5749.7048,0.912,1,0.1,3.617187747,0.966375074,0.020870637,0.012754272,0,1.0435
20,10,6,26,LOCALSEARCH-BFSOPT,6263.8672,5932.0733,5725.4066,120,86.6667,0,4634.5318,40077.8465,2.0667,2,5932.0733,0.947,3,0.3,27.650131,0.965161135,0.020229015,0.01460985,0,0.9333
20,10,6,27,GREEDY,6795.65,4573.6911,4397.0244,110,66.6667,0,3847.3272,30779.171,1.9001,1.8333,4573.6911,0.673,0,0,2.306212207,0.961373277,0.024050597,0.014576126,0,0.9332
20,10,6,27,LOCALSEARCH-LB,6482.8745,5019.7579,4833.0913,120,66.6667,0,4114.9673,33831.6388,1.9404,2,5019.7579,0.7743,0,0,7.38518019,0.962813625,0.023905535,0.01328086,0,1.0596
20,10,6,27,LOCALSEARCH-HC,6482.8745,5019.7579,4833.0913,120,66.6667,0,4114.9673,33831.6388,1.9404,2,5019.7579,0.7743,0,0,2.799475277,0.962813625,0.023905535,0.01328086,0,1.0596
20,10,6,27,LOCALSEARCH-BFSOPT,6482.8745,5026.4246,4833.0913,120,73.3333,0,4118.9673,33831.6388,1.9404,2,5026.4246,0.7753,0,0,4.854731043,0.961536616,0.023873829,0.014589555,0,1.0596
20,10,6,28,GREEDY,8484.5033,6139.853,5933.1864,140,66.6667,0,4892.1477,41532.3045,2.4485,2.3333,6139.853,0.7237,0,0,2.330352508,0.966340139,0.022801849,0.010858029,0,0.8848
20,10,6,28,LOCALSEARCH-LB,7694.5624,6430.5757,6233.9091,130,66.6667,0,5066.5813,43637.3635,2.4762,2.1667,6430.5757,0.8357,0,0,14.92770111,0.969416953,0.020215919,0.010367143,0,0.6905
20,10,6,28,LOCALSEARCH-HC,7710.6501,7629.2915,7409.2915,140,80,0,5785.8108,51865.0405,2.5847,2.3333,7629.2915,0.9894,2,0.2,7.157106974,0.971163771,0.018350328,0.010485902,0,0.7486
20,10,6,28,LOCALSEARCH-BFSOPT,7694.5624,6385.8197,6172.4864,140,73.3333,0,5039.7277,43207.4049,2.5716,2.3333,6385.8197,0.8299,1,0.1,6.943508244,0.966592652,0.021923575,0.011483772,0,0.7617
20,10,6,29,GREEDY,7585.2267,5106.6333,4909.9667,130,66.6667,0,4094.8486,34369.7667,2.1488,2.1667,5106.6333,0.6732,0,0,2.351052255,0.961488012,0.025457085,0.013054922,0,1.0179
20,10,6,29,LOCALSEARCH-LB,6309.6519,5690.99,5487.6567,130,73.3333,0,4722.7331,38413.5967,2.2113,2.1667,5690.99,0.9019,1,0.1,12.26223979,0.964271014,0.022843126,0.01288586,0,0.9554
20,10,6,29,LOCALSEARCH-HC,6309.6519,5690.99,5487.6567,130,73.3333,0,4722.7331,38413.5967,2.2113,2.1667,5690.99,0.9019,1,0.1,4.712545509,0.964271014,0.022843126,0.01288586,0,0.9554
20,10,6,29,LOCALSEARCH-BFSOPT,6682.8055,6107.8103,5718.4279,130,86.6667,172.7158,4690.1381,40028.995,2.233,2.1667,5935.0945,0.8881,3,0.3,50.61109693,0.936248446,0.021284224,0.014189488,0.028277859,0.9337
20,10,6,30,GREEDY,8374.092,5246.7629,5090.0962,90,66.6667,0,4033.2221,35630.6735,1.6285,1.5,5246.7629,0.6265,0,0,2.300602644,0.970140313,0.017153434,0.012706254,0,0.8715
20,10,6,30,LOCALSEARCH-LB,6453.6347,5448.9606,5302.294,80,66.6667,0,4154.5407,37116.0578,1.6481,1.3333,5448.9606,0.8443,0,0,12.71172848,0.973083564,0.014681699,0.012234755,0,0.6852
20,10,6,30,LOCALSEARCH-HC,6453.6347,5530.8,5384.1333,80,66.6667,0,4203.6444,37688.9334,1.6556,1.3333,5530.8,0.857,0,0,4.065399358,0.973481829,0.014464454,0.012053717,0,0.6777
20,10,6,30,LOCALSEARCH-BFSOPT,6453.6347,6121.9179,5827.4526,80,86.6667,127.7986,4556.3151,40792.1683,1.7166,1.3333,5994.1193,0.9288,2,0.2,12.62326686,0.951899829,0.0130678,0.014156789,0.020875582,0.6167
20,10,6,31,GREEDY,9794.1273,6514.4083,6277.7416,170,66.6667,0,5183.8242,43944.1915,2.6772,2.8333,6514.4083,0.6651,0,0,2.373986747,0.963670269,0.026096,0.010233731,0,1.1561
20,10,6,31,LOCALSEARCH-LB,7372.5831,7223.0045,6996.3378,160,66.6667,0,5683.0588,48974.3647,2.7436,2.6667,7223.0045,0.9797,0,0,19.6834718,0.968618779,0.022151447,0.009229774,0,0.9231
20,10,6,31,LOCALSEARCH-HC,7510.5614,6528.9308,6282.2642,180,66.6667,0,5192.5377,43975.8491,2.6776,3,6528.9308,0.8693,0,0,3.696489172,0.962219449,0.027569598,0.010210967,0,1.3224
20,10,6,31,LOCALSEARCH-BFSOPT,7372.5831,6542.8027,6299.4694,170,73.3333,0,5247.7902,44096.2857,2.6792,2.8333,6542.8027,0.8875,1,0.1,45.78379634,0.962809011,0.025982749,0.01120824,0,1.1541
20,10,6,32,GREEDY,6916.7272,4437.9067,4281.24,90,66.6667,0,3285.8776,29968.6801,1.6599,1.5,4437.9067,0.6416,0,0,2.315798471,0.964698064,0.020279831,0.015022105,0,0.8401
20,10,6,32,LOCALSEARCH-LB,5985.8036,4957.6234,4659.3619,90,80,128.2616,3869.3007,32615.5331,1.7956,1.5,4829.3619,0.8068,2,0.2,7.575081409,0.939837806,0.01815386,0.016136764,0.02587159,0.7044
20,10,6,32,LOCALSEARCH-HC,5985.8036,4957.6234,4659.3619,90,80,128.2616,3869.3007,32615.5331,1.7956,1.5,4829.3619,0.8068,2,0.2,3.346058309,0.939837806,0.01815386,0.016136764,0.02587159,0.7044
20,10,6,32,LOCALSEARCH-BFSOPT,5985.8036,5236.7371,4921.8089,90,86.6667,138.2616,4036.7689,34452.6623,1.8198,1.5,5098.4756,0.8518,3,0.3,6.055346199,0.939861751,0.017186274,0.016549752,0.026402242,0.6802
20,10,6,33,GREEDY,8266.9904,6112.6985,5956.0319,90,66.6667,0,4543.5788,41692.223,1.6951,1.5,6112.6985,0.7394,0,0,2.313527748,0.974370305,0.014723448,0.010906263,0,0.8049
20,10,6,33,LOCALSEARCH-LB,7428.368,6381.9368,6208.6034,100,73.3333,0,4705.1218,43460.2241,1.7184,1.6667,6381.9368,0.8591,1,0.1,10.19612747,0.972840001,0.015669224,0.011490759,0,0.9483
20,10,6,33,LOCALSEARCH-HC,7871.4376,7111.6088,6931.6088,100,80,0,5146.925,48521.2618,1.7925,1.6667,7111.6088,0.9035,2,0.2,4.778070176,0.974689271,0.014061516,0.011249213,0,0.8742
20,10,6,33,LOCALSEARCH-BFSOPT,7428.368,6381.9368,6208.6034,100,73.3333,0,4705.1218,43460.2241,1.7184,1.6667,6381.9368,0.8591,1,0.1,13.15559736,0.972840001,0.015669224,0.011490759,0,0.9483
20,10,6,34,GREEDY,7424.037,5156.2768,5039.6102,50,66.6667,0,3855.397,35277.2712,1.3745,0.8333,5156.2768,0.6945,0,0,2.297843971,0.977373868,0.009696919,0.012929232,0,0.4588
20,10,6,34,LOCALSEARCH-LB,5944.8289,5500.1404,5366.8071,60,73.3333,0,4061.7151,37567.6494,1.4147,1,5500.1404,0.9252,1,0.1,9.526317845,0.975758201,0.010908812,0.013332987,0,0.5853
20,10,6,34,LOCALSEARCH-HC,5944.8289,5500.1404,5366.8071,60,73.3333,0,4061.7151,37567.6494,1.4147,1,5500.1404,0.9252,1,0.1,3.971128872,0.975758201,0.010908812,0.013332987,0,0.5853
20,10,6,34,LOCALSEARCH-BFSOPT,5944.8289,5506.8071,5366.8071,60,80,0,4069.7151,37567.6494,1.4147,1,5506.8071,0.9263,1,0.1,11.80969289,0.97457692,0.010895606,0.014527475,0,0.5853
20,10,6,35,GREEDY,9107.1473,6100.8158,5884.1491,150,66.6667,0,4521.2194,41189.0439,2.3869,2.5,6100.8158,0.6699,0,0,2.340476116,0.964485618,0.024586876,0.010927506,0,1.1131
20,10,6,35,LOCALSEARCH-LB,7343.8847,6568.3092,6358.3092,130,80,0,4801.7154,44508.1644,2.4325,2.1667,6568.3092,0.8944,2,0.2,19.41135865,0.968028302,0.019792004,0.012179695,0,0.7342
20,10,6,35,LOCALSEARCH-HC,7598.3862,6525.3569,6305.3569,140,80,0,4775.944,44137.4986,2.5405,2.3333,6525.3569,0.8588,2,0.2,5.684483587,0.966285369,0.021454765,0.012259866,0,0.7928
20,10,6,35,LOCALSEARCH-BFSOPT,7387.6039,6907.8513,6667.8513,140,100,0,5005.4407,46674.9593,2.4617,2.3333,6907.8513,0.9351,5,0.5,30.89897195,0.965256924,0.020266794,0.014476282,0,0.8716
20,10,6,36,GREEDY,7576.7708,4489.4975,4342.8308,80,66.6667,0,3412.8246,30399.8157,1.5659,1.3333,4489.4975,0.5925,0,0,2.312855535,0.967331155,0.017819366,0.014849479,0,0.7674
20,10,6,36,LOCALSEARCH-LB,5842.8266,4872.2826,4712.2826,80,80,0,3852.8871,32985.9779,1.6457,1.3333,4872.2826,0.8339,2,0.2,5.780243256,0.967161182,0.016419409,0.016419409,0,0.6876
20,10,6,36,LOCALSEARCH-HC,5985.3198,4817.9632,4674.6299,70,73.3333,0,3609.904,32722.4092,1.6268,1.1667,4817.9632,0.805,1,0.1,3.168280145,0.970250229,0.014528961,0.015220809,0,0.5399
20,10,6,36,LOCALSEARCH-BFSOPT,5842.8266,4872.2826,4712.2826,80,80,0,3852.8871,32985.9779,1.6457,1.3333,4872.2826,0.8339,2,0.2,4.876908094,0.967161182,0.016419409,0.016419409,0,0.6876
20,10,6,37,GREEDY,7697.9082,4216.8307,4080.164,70,66.6667,0,3346.8238,28561.1479,1.4321,1.1667,4216.8307,0.5478,0,0,2.268932877,0.967590186,0.016600145,0.01580967,0,0.7346
20,10,6,37,LOCALSEARCH-LB,5892.2288,4741.8723,4575.2056,80,86.6667,0,3933.9923,32026.4393,1.5609,1.3333,4741.8723,0.8048,2,0.2,11.89743122,0.964852132,0.016870973,0.018276895,0,0.7724
20,10,6,37,LOCALSEARCH-HC,6054.725,5000.1606,4850.1606,70,80,0,4072.1935,33951.124,1.589,1.1667,5000.1606,0.8258,1,0.1,3.587944154,0.970000964,0.01399955,0.015999486,0,0.5777
20,10,6,37,LOCALSEARCH-BFSOPT,5892.2288,5265.9605,5082.6272,90,93.3333,0,4231.6735,35578.3901,1.7124,1.5,5265.9605,0.8937,4,0.4,18.24112244,0.965185212,0.017090899,0.017723889,0,0.7876
20,10,6,38,GREEDY,8223.1064,5182.5504,4985.8837,130,66.6667,0,3956.0064,34901.186,2.4754,2.1667,5182.5504,0.6302,0,0,2.330141364,0.962052139,0.025084175,0.012863686,0,0.6913
20,10,6,38,LOCALSEARCH-LB,7102.1315,6012.4849,5795.8183,150,66.6667,0,4700.3023,40570.7278,2.5501,2.5,6012.4849,0.8466,0,0,14.65746486,0.963963885,0.024948088,0.011088044,0,0.9499
20,10,6,38,LOCALSEARCH-HC,7389.9688,5617.6486,5139.0664,130,73.3333,275.2489,4135.7516,35973.4645,2.4895,2.1667,5342.3997,0.7229,1,0.1,3.546035241,0.91480738,0.023141355,0.013054092,0.048997173,0.6772
20,10,6,38,LOCALSEARCH-BFSOPT,7105.1064,6019.6474,5796.3141,150,73.3333,0,4704.5997,40574.1985,2.5502,2.5,6019.6474,0.8472,0,0,13.09555044,0.962899272,0.024918403,0.012182325,0,0.9498
20,10,6,39,GREEDY,9067.1699,6543.4556,6366.7889,110,66.6667,0,4993.8831,44567.5223,2.0139,1.8333,6543.4556,0.7217,0,0,2.346512306,0.973001009,0.016810689,0.010188302,0,0.8194
20,10,6,39,LOCALSEARCH-LB,7412.041,6908.9719,6715.6386,120,73.3333,0,5213.1929,47009.4699,2.0462,2,6908.9719,0.9321,1,0.1,11.61849674,0.972017067,0.01736872,0.010614213,0,0.9538
20,10,6,39,LOCALSEARCH-HC,7443.5516,6581.4927,6384.826,130,66.6667,0,5016.7054,44693.7823,2.0156,2.1667,6581.4927,0.8842,0,0,3.826179313,0.970118223,0.019752358,0.010129419,0,1.1511
20,10,6,39,LOCALSEARCH-BFSOPT,7412.041,6908.9719,6715.6386,120,73.3333,0,5213.1929,47009.4699,2.0462,2,6908.9719,0.9321,1,0.1,9.576406104,0.972017067,0.01736872,0.010614213,0,0.9538
20,10,6,40,GREEDY,8457.8238,6278.7905,6092.1238,120,66.6667,0,4781.7336,42644.8666,2.3386,2,6278.7905,0.7424,0,0,2.324291396,0.970270277,0.019111961,0.010617761,0,0.6614
20,10,6,40,LOCALSEARCH-LB,7553.254,6426.1977,6229.531,130,66.6667,0,4870.1779,43606.7171,2.3513,2.1667,6426.1977,0.8508,0,0,11.03044562,0.969396102,0.020229692,0.010374206,0,0.8154
20,10,6,40,LOCALSEARCH-HC,7553.254,6426.1977,6229.531,130,66.6667,0,4870.1779,43606.7171,2.3513,2.1667,6426.1977,0.8508,0,0,4.203172745,0.969396102,0.020229692,0.010374206,0,0.8154
20,10,6,40,LOCALSEARCH-BFSOPT,7553.254,6524.3004,6229.531,130,73.3333,91.4361,4929.0395,43606.7171,2.3513,2.1667,6432.8643,0.8517,1,0.1,12.28552473,0.954819769,0.019925508,0.011240025,0.014014698,0.8154
20,10,6,41,GREEDY,7321.3085,5387.7596,5221.093,100,66.6667,0,4107.1361,36547.6507,1.9951,1.6667,5387.7596,0.7359,0,0,2.322021098,0.969065695,0.018560591,0.012373733,0,0.6716
20,10,6,41,LOCALSEARCH-LB,6253.9407,5390.8283,5224.1616,100,66.6667,0,4108.9773,36569.1311,1.9953,1.6667,5390.8283,0.862,0,0,9.507501018,0.969083285,0.018550025,0.01236669,0,0.6714
20,10,6,41,LOCALSEARCH-HC,6253.9407,5390.8283,5224.1616,100,66.6667,0,4108.9773,36569.1311,1.9953,1.6667,5390.8283,0.862,0,0,3.371030194,0.969083285,0.018550025,0.01236669,0,0.6714
20,10,6,41,LOCALSEARCH-BFSOPT,6253.9407,5875.1072,5668.4405,120,86.6667,0,4399.5446,39679.0835,2.1131,2,5875.1072,0.9394,3,0.3,7.849167557,0.964823331,0.020425159,0.01475151,0,0.8869
20,10,6,42,GREEDY,6570.6366,4711.4066,4564.7399,80,66.6667,0,3721.2893,31953.1794,1.744,1.3333,4711.4066,0.717,0,0,2.290899066,0.96886987,0.016980067,0.014150063,0,0.5893
20,10,6,42,LOCALSEARCH-LB,5450.0465,5132.4883,4969.155,90,73.3333,0,3973.9383,34784.0848,1.7813,1.5,5132.4883,0.9417,1,0.1,13.99887516,0.968176586,0.017535354,0.01428806,0,0.7187
20,10,6,42,LOCALSEARCH-HC,5450.0465,5132.4883,4969.155,90,73.3333,0,3973.9383,34784.0848,1.7813,1.5,5132.4883,0.9417,1,0.1,4.000705676,0.968176586,0.017535354,0.01428806,0,0.7187
20,10,6,42,LOCALSEARCH-BFSOPT,5450.0465,5132.4883,4969.155,90,73.3333,0,3973.9383,34784.0848,1.7813,1.5,5132.4883,0.9417,1,0.1,10.23345934,0.968176586,0.017535354,0.01428806,0,0.7187
20,10,6,43,GREEDY,8868.6269,5577.9562,5431.2895,80,66.6667,0,4125.0012,38019.0264,1.7452,1.3333,5577.9562,0.629,0,0,2.32177023,0.973706014,0.014342171,0.011951815,0,0.5881
20,10,6,43,LOCALSEARCH-LB,6958.7213,6351.5303,6184.8636,100,66.6667,0,4631.1503,43294.0452,1.8147,1.6667,6351.5303,0.9127,0,0,8.462763194,0.973759599,0.015744237,0.010496163,0,0.852
20,10,6,43,LOCALSEARCH-HC,6964.2419,5829.4452,5672.7785,90,66.6667,0,4275.8947,39709.4498,1.7675,1.5,5829.4452,0.8371,0,0,2.937078741,0.973124938,0.015438862,0.0114362,0,0.7325
20,10,6,43,LOCALSEARCH-BFSOPT,6964.2419,5829.4452,5672.7785,90,66.6667,0,4275.8947,39709.4498,1.7675,1.5,5829.4452,0.8371,0,0,3.567989084,0.973124938,0.015438862,0.0114362,0,0.7325
20,10,6,44,GREEDY,8772.3553,5369.3963,5172.7297,130,66.6667,0,4136.0923,36209.1077,2.2108,2.1667,5369.3963,0.6121,0,0,2.31087503,0.963372679,0.024211288,0.012416051,0,0.9559
20,10,6,44,LOCALSEARCH-LB,6858.6146,5531.8228,5321.8228,130,80,0,4233.5481,37252.7593,2.243,2.1667,5531.8228,0.8066,1,0.1,11.10367503,0.96203783,0.023500391,0.014461779,0,0.9237
20,10,6,44,LOCALSEARCH-HC,6858.6146,5531.8228,5321.8228,130,80,0,4233.5481,37252.7593,2.243,2.1667,5531.8228,0.8066,1,0.1,3.457254317,0.96203783,0.023500391,0.014461779,0,0.9237
20,10,6,44,LOCALSEARCH-BFSOPT,6858.6146,5531.8228,5321.8228,130,80,0,4233.5481,37252.7593,2.243,2.1667,5531.8228,0.8066,1,0.1,13.26390027,0.96203783,0.023500391,0.014461779,0,0.9237
20,10,6,45,GREEDY,12328.8386,6694.9752,6478.3086,150,66.6667,0,5253.7248,45348.1599,2.415,2.5,6694.9752,0.543,0,0,2.338753833,0.967637431,0.022404863,0.009957722,0,1.085
20,10,6,45,LOCALSEARCH-LB,8583.5095,7432.135,7188.8017,150,93.3333,0,5754.1181,50321.6119,2.5594,2.5,7432.135,0.8659,4,0.4,24.74880785,0.9672593,0.020182626,0.012558074,0,0.9406
20,10,6,45,LOCALSEARCH-HC,8750.1624,7773.0331,7445.3072,150,93.3333,84.3926,5941.0929,52117.1501,2.5043,2.5,7688.6405,0.8787,4,0.4,8.117459298,0.957838093,0.019297486,0.012007321,0.0108571,0.9957
20,10,6,45,LOCALSEARCH-BFSOPT,8385.4513,8044.1675,7787.5008,150,106.6667,0,6407.0453,54512.5058,2.5472,2.5,8044.1675,0.9593,5,0.5,98.39512081,0.96809282,0.018647051,0.013260129,0,0.9528
20,10,6,46,GREEDY,7716.717,5475.7608,5309.0941,100,66.6667,0,4343.9902,37163.659,1.5396,1.6667,5475.7608,0.7096,0,0,2.34567539,0.969562823,0.018262302,0.012174874,0,1.1271
20,10,6,46,LOCALSEARCH-LB,6574.4787,6140.7267,5886.8177,90,93.3333,70.5757,4742.9697,41207.7237,1.5992,1.5,6070.151,0.9233,4,0.4,14.62521562,0.958651636,0.014656246,0.015199064,0.011493053,0.9008
20,10,6,46,LOCALSEARCH-HC,7196.8424,6255.2195,6098.5529,90,66.6667,0,4812.3579,42689.87,1.6125,1.5,6255.2195,0.8692,0,0,4.024673061,0.97495426,0.014387984,0.010657771,0,0.8875
20,10,6,46,LOCALSEARCH-BFSOPT,6614.4787,6180.497,5906.588,90,106.6667,77.2423,4766.8319,41346.116,1.6012,1.5,6103.2547,0.9227,4,0.4,14.57175458,0.955681719,0.014561936,0.017258596,0.012497749,0.8988
20,10,6,47,GREEDY,8285.7591,5932.4164,5765.7497,100,66.6667,0,4620.4357,40360.248,1.7835,1.6667,5932.4164,0.716,0,0,2.32139303,0.971905765,0.016856538,0.011237697,0,0.8832
20,10,6,47,LOCALSEARCH-LB,7386.5242,6448.178,6271.5114,110,66.6667,0,4929.8927,43900.5796,1.8302,1.8333,6448.178,0.873,0,0,13.02650807,0.97260209,0.017059082,0.010338843,0,1.0031
20,10,6,47,LOCALSEARCH-HC,7923.6509,6567.7175,6394.3841,100,73.3333,0,5001.6164,44760.6888,1.8449,1.6667,6567.7175,0.8289,1,0.1,3.899448215,0.973608274,0.01522599,0.011165721,0,0.8218
20,10,6,47,LOCALSEARCH-BFSOPT,7386.5242,6506.8406,6272.2171,100,80,54.6235,4965.0903,43905.5195,1.8302,1.6667,6452.2171,0.8735,2,0.2,21.41624235,0.963942024,0.015368442,0.012294753,0.008394781,0.8365
20,10,6,48,GREEDY,10657.3864,5851.9753,5675.3086,110,66.6667,0,4515.5738,39727.1602,1.9688,1.8333,5851.9753,0.5491,0,0,2.317233827,0.969810758,0.018797072,0.01139217,0,0.8645
20,10,6,48,LOCALSEARCH-LB,7337.7878,6401.9922,6112.871,120,86.6667,82.4544,4902.9295,42790.0973,2.0198,2,6319.5377,0.8612,3,0.3,12.97186423,0.95483887,0.018744165,0.013537458,0.012879491,0.9802
20,10,6,48,LOCALSEARCH-HC,7357.7878,5968.1815,5774.8482,120,73.3333,0,4642.6432,40423.9373,1.9883,2,5968.1815,0.8111,1,0.1,3.647513705,0.967605995,0.020106627,0.012287378,0,1.0117
