size,algorithm,mean completion time,mean execution time,feasible,num variables,num constraints
15,GREEDY-,2384.6557784157235,0.002696394920349121,1.0
15,LOCALSEARCH-BFSOPT-,1765.1645019734233,0.07657217979431152,1.0
15,LOCALSEARCH-LB-,1747.676163687253,0.09527391195297241,1.0
15,LOCALSEARCH-HC-,1765.1645019734233,0.01836085319519043,1.0
20,GREEDY-,2987.4534684063797,0.008395254611968994,1.0
20,LOCALSEARCH-BFSOPT-,1805.1081832604698,0.291347861289978,1.0
20,LOCALSEARCH-LB-,1775.0368296532306,0.21978741884231567,1.0
20,LOCALSEARCH-HC-,1820.1081832604698,0.055402398109436035,1.0
25,GREEDY-,2653.090714315522,0.021892011165618896,1.0
25,LOCALSEARCH-BFSOPT-,2046.9972774748105,1.3901779651641846,1.0
25,LOCALSEARCH-LB-,2128.2386639206306,0.5278173089027405,1.0
25,LOCALSEARCH-HC-,2280.6397438280524,0.09430432319641113,1.0
30,GREEDY-,4541.027044244172,0.04837322235107422,1.0
30,LOCALSEARCH-BFSOPT-,2487.59372600363,10.752467274665833,1.0
30,LOCALSEARCH-LB-,2408.194923717162,1.6805750131607056,1.0
30,LOCALSEARCH-HC-,2422.161204331758,0.4919170141220093,1.0
35,GREEDY-,3587.7976989063404,0.10799813270568848,1.0
35,LOCALSEARCH-BFSOPT-,2565.509866538368,27.710973024368286,1.0
35,LOCALSEARCH-LB-,2580.509866538368,2.7648263573646545,1.0
35,LOCALSEARCH-HC-,2595.509866538368,0.7435675859451294,1.0
40,GREEDY-,3659.602772122151,0.17319631576538086,1.0
40,LOCALSEARCH-BFSOPT-,2391.188759803486,10.118625283241272,1.0
40,LOCALSEARCH-LB-,2361.11103257178,3.6989309787750244,1.0
40,LOCALSEARCH-HC-,2391.188759803486,0.8361784219741821,1.0
45,GREEDY-,5011.7662571085675,0.30921679735183716,1.0
45,LOCALSEARCH-BFSOPT-,2544.4543465884867,55.81645214557648,1.0
45,LOCALSEARCH-LB-,2554.5828076981797,7.061357319355011,1.0
45,LOCALSEARCH-HC-,2482.6900843322933,1.7682943940162659,1.0
50,GREEDY-,5423.700923482385,0.4325147271156311,1.0
50,LOCALSEARCH-BFSOPT-,3053.4458491122778,241.49697530269623,1.0
50,LOCALSEARCH-LB-,3035.655278250847,20.201628983020782,1.0
50,LOCALSEARCH-HC-,3111.3313638518616,5.228625774383545,1.0
