size,algorithm,mean completion time,mean execution time,feasible,num variables,num constraints
20,GREEDY-,1840.9620832733337,0.008279037475585938,1.0
20,LOCALSEARCH-BFSOPT-,1753.4395013598448,0.09089431762695313,1.0
20,LOCALSEARCH-LB-,1753.4395013598448,0.10859127044677734,1.0
20,LOCALSEARCH-HC-,1753.4395013598448,0.037758827209472656,1.0
30,GREEDY-,2769.8012922194703,0.047764825820922854,1.0
30,LOCALSEARCH-BFSOPT-,2377.593818966857,7.702938604354858,1.0
30,LOCALSEARCH-LB-,2377.593818966857,2.5117624759674073,1.0
30,LOCALSEARCH-HC-,2379.646716541771,0.6412754058837891,1.0
40,GREEDY-,2940.2221628478073,0.17019920349121093,1.0
40,LOCALSEARCH-BFSOPT-,2442.186171342691,8.651796436309814,1.0
40,LOCALSEARCH-LB-,2431.1260450043164,4.749925994873047,1.0
40,LOCALSEARCH-HC-,2431.1260450043164,1.2279765605926514,1.0
50,GREEDY-,3784.4557812442704,0.4384321212768555,1.0
20,GREEDY-,1840.9620832733337,0.008467960357666015,1.0
20,LOCALSEARCH-BFSOPT-,1753.4395013598448,0.09032578468322754,1.0
20,LOCALSEARCH-LB-,1753.4395013598448,0.10872011184692383,1.0
20,LOCALSEARCH-HC-,1753.4395013598448,0.03841300010681152,1.0
30,GREEDY-,2769.8012922194703,0.0480494499206543,1.0
30,LOCALSEARCH-BFSOPT-,2377.593818966857,7.728721189498901,1.0
30,LOCALSEARCH-LB-,2377.593818966857,2.503194808959961,1.0
30,LOCALSEARCH-HC-,2379.646716541771,0.6412616729736328,1.0
40,GREEDY-,2940.2221628478073,0.17445020675659179,1.0
40,LOCALSEARCH-BFSOPT-,2442.186171342691,8.620778799057007,1.0
40,LOCALSEARCH-LB-,2431.1260450043164,4.726141548156738,1.0
40,LOCALSEARCH-HC-,2431.1260450043164,1.2256646156311035,1.0
50,GREEDY-,3784.4557812442704,0.4270166873931885,1.0
50,LOCALSEARCH-BFSOPT-,3234.1487618893766,137.1147092819214,1.0
50,LOCALSEARCH-LB-,3225.295640819606,20.29972128868103,1.0
50,LOCALSEARCH-HC-,3266.7497378779813,6.657721328735351,1.0
60,GREEDY-,3769.916906654079,0.9093165874481202,1.0
60,LOCALSEARCH-BFSOPT-,3216.68330361173,64.95881233215331,1.0
60,LOCALSEARCH-LB-,3232.9036981318636,22.823003673553465,1.0
60,LOCALSEARCH-HC-,3232.9036981318636,5.731043195724487,1.0
70,GREEDY-,5156.801102518346,1.706544828414917,1.0
70,LOCALSEARCH-BFSOPT-,4217.635882433404,700.6376103401184,1.0
70,LOCALSEARCH-LB-,4201.360095873777,122.43538436889648,1.0
70,LOCALSEARCH-HC-,4213.360095873777,28.15501093864441,1.0
80,GREEDY-,4554.657389597132,3.1873382568359374,1.0
80,LOCALSEARCH-BFSOPT-,3805.9256298122127,729.669211101532,1.0
80,LOCALSEARCH-LB-,3772.8493583505106,102.8485779762268,1.0
80,LOCALSEARCH-HC-,3772.8493583505106,26.180512523651124,1.0
90,GREEDY-,4466.323611275558,5.409057188034057,1.0
90,LOCALSEARCH-BFSOPT-,3742.993770680701,1812.9795994758606,1.0
90,LOCALSEARCH-LB-,3716.283711361631,244.03963479995727,1.0
90,LOCALSEARCH-HC-,3720.975372123503,66.81655406951904,1.0
